step,overall_loss/train,excess_loss/train,gradient/norm
0,9.123163223266602,33.55107498168945,222.81756591796875
1000,2.6253759642713703e-05,0.00011488852760521695,0.058493923395872116
2000,40.66466522216797,51.071044921875,181.00201416015625
3000,0.0010938983177766204,0.0016157221980392933,1.155473232269287
4000,352.9425354003906,247.10751342773438,868.639892578125
5000,0.12615598738193512,0.15474173426628113,31.70366096496582
6000,2147.674560546875,1060.6287841796875,6375.76171875
7000,33.2427864074707,15.474502563476562,711.3170776367188
8000,28968.216796875,9820.78125,60729.49609375
9000,2457.66845703125,869.76025390625,5075.82861328125
10000,1458.5546875,520.1544799804688,6601.84912109375
11000,436.34051513671875,152.51950073242188,5185.8515625
12000,192.96868896484375,88.09275817871094,3277.82177734375
13000,184.9368896484375,41.7314453125,2956.71533203125
14000,42.95262145996094,22.108089447021484,4398.96240234375
15000,73.70842742919922,30.349885940551758,3378.42724609375
16000,32.382057189941406,17.309598922729492,1237.426025390625
17000,12.765426635742188,4.766314506530762,1336.298583984375
18000,18.02915382385254,10.212005615234375,1947.322509765625
19000,1.7299046516418457,1.159453272819519,614.874755859375
20000,18.237428665161133,10.331531524658203,2253.847412109375
21000,6.00443172454834,3.1324825286865234,1302.9248046875
22000,12.727023124694824,7.186054229736328,2548.23779296875
23000,6.3701043128967285,3.887592315673828,812.3836669921875
24000,52.49559783935547,25.868860244750977,2055.345947265625
25000,4.268792152404785,2.1159331798553467,406.12969970703125
26000,6.93750524520874,4.701316833496094,850.9329223632812
27000,10.78725528717041,7.678103923797607,1629.1644287109375
28000,7.486218452453613,5.367749214172363,449.6521301269531
29000,4.165180683135986,2.9004158973693848,1042.22607421875
30000,4.466814041137695,3.5594112873077393,490.5234680175781
31000,1.7092323303222656,1.112093448638916,300.81231689453125
32000,1.1598303318023682,0.9595290422439575,321.9037780761719
33000,1.9358464479446411,1.4617201089859009,572.9286499023438
34000,0.3198820650577545,0.1976250410079956,93.33483123779297
35000,0.6273228526115417,0.5444265604019165,254.83148193359375
36000,9.094137191772461,6.925632476806641,906.3348388671875
37000,0.23088909685611725,0.1795482635498047,123.89423370361328
38000,3.9247994422912598,2.8916187286376953,641.1513061523438
39000,1.4440209865570068,1.0374184846878052,383.47930908203125
40000,0.9814895391464233,0.5391839742660522,125.57342529296875
41000,1.0452584028244019,0.8523735404014587,327.9244384765625
42000,1.1317111253738403,0.9095445871353149,264.2220153808594
43000,0.913573145866394,0.6619207859039307,241.8958740234375
44000,5.611354827880859,3.9870901107788086,737.6336669921875
45000,0.9279641509056091,0.701522707939148,275.228271484375
46000,0.9614812135696411,0.7021980285644531,234.40939331054688
47000,7.410127639770508,5.580288887023926,941.20947265625
48000,0.9497621059417725,0.651848316192627,184.2601318359375
49000,1.0591050386428833,0.796032726764679,341.275390625
50000,0.47332891821861267,0.3903154730796814,225.78773498535156
51000,0.8670891523361206,0.6532880067825317,240.66213989257812
52000,1.3618744611740112,1.0579066276550293,301.4881591796875
53000,1.6094434261322021,1.1855862140655518,315.79656982421875
54000,1.3743138313293457,0.9868128299713135,229.1094512939453
55000,5.62931489944458,4.244017124176025,808.223876953125
56000,0.3449353277683258,0.33792150020599365,109.7977294921875
57000,0.3447825014591217,0.25813373923301697,124.10527801513672
58000,0.8868072628974915,0.6349966526031494,237.23873901367188
59000,1.3291324377059937,1.0050266981124878,336.3766174316406
60000,4.1678385734558105,3.099881887435913,578.681884765625
61000,0.7954428791999817,0.5615977048873901,224.28680419921875
62000,8.075166702270508,5.852416515350342,706.8818359375
63000,2.8677875995635986,2.0794544219970703,514.0751953125
64000,1.6119067668914795,1.1591382026672363,391.03289794921875
65000,4.713327407836914,3.1036558151245117,525.663818359375
66000,1.6314927339553833,1.2438867092132568,275.75067138671875
67000,0.590704083442688,0.4389864206314087,165.4305877685547
68000,0.3060864210128784,0.23951417207717896,72.691650390625
69000,0.9576171636581421,0.6995943784713745,320.009765625
70000,0.48062989115715027,0.3299342095851898,151.08180236816406
71000,2.857175827026367,2.210890054702759,480.49102783203125
72000,0.4664114713668823,0.3446415364742279,178.804443359375
73000,0.5044366717338562,0.39123398065567017,171.07476806640625
74000,0.26107919216156006,0.20114602148532867,105.3399887084961
75000,0.1199427992105484,0.1011883020401001,62.587684631347656
76000,0.19821473956108093,0.1505330204963684,148.30511474609375
77000,0.8579130172729492,0.6669303178787231,197.01499938964844
78000,0.22955286502838135,0.18420132994651794,120.38742065429688
79000,0.13817712664604187,0.10600589215755463,102.40971374511719
80000,1.2421878576278687,0.5540436506271362,99.22669982910156
81000,0.9381354451179504,0.7016181945800781,201.90625
82000,2.832242250442505,2.040011405944824,439.7091064453125
83000,0.11434756964445114,0.08585706353187561,73.96505737304688
84000,7.465075492858887,5.581809043884277,652.1077880859375
85000,0.3755301237106323,0.33035731315612793,134.8229217529297
86000,3.9800190925598145,2.8631043434143066,565.4290771484375
87000,0.12682685256004333,0.09876170754432678,85.53485870361328
88000,0.3109046220779419,0.26423078775405884,87.46681213378906
89000,0.5073931217193604,0.3960683345794678,223.72061157226562
90000,0.3189997673034668,0.2220672070980072,170.21554565429688
91000,0.3429662883281708,0.2595861554145813,162.4862060546875
92000,0.835898220539093,0.6189901828765869,238.28555297851562
93000,0.13783115148544312,0.09674790501594543,93.12041473388672
94000,0.11315824836492538,0.0898226648569107,87.9893569946289
95000,0.8680417537689209,0.6722285151481628,239.58645629882812
96000,0.26512935757637024,0.18758809566497803,127.111328125
97000,0.8820978403091431,0.6480286121368408,288.38037109375
98000,0.5582612156867981,0.45911896228790283,171.1544952392578
99000,0.8981980681419373,0.6948864459991455,310.8443908691406
100000,4.674765586853027,3.5146851539611816,615.30517578125
